sex,_len,_wfl_l,_wfl_m,_wfl_s
2,79.99,-0.383300006,10.08708989,0.089401001
2,80,-0.383300006,10.08909988,0.089400001
2,80.01,-0.383300006,10.09112991,0.089399001
2,80.02,-0.383300006,10.09315993,0.089398001
2,80.03,-0.383300006,10.09518995,0.089397001
2,80.04,-0.383300006,10.09721997,0.089396001
2,80.05,-0.383300006,10.09925,0.089395002
2,80.06,-0.383300006,10.10128002,0.089394002
2,80.07,-0.383300006,10.10331004,0.089393002
2,80.08,-0.383300006,10.10534006,0.089392002
2,80.09,-0.383300006,10.10737008,0.089391002
2,80.1,-0.383300006,10.10940011,0.089390002
2,80.11,-0.383300006,10.11144014,0.089388001
2,80.12,-0.383300006,10.11348018,0.089386001
2,80.13,-0.383300006,10.11552021,0.089384
2,80.14,-0.383300006,10.11756025,0.089382
2,80.15,-0.383300006,10.11960029,0.089379999
2,80.16,-0.383300006,10.12164032,0.089377999
2,80.17,-0.383300006,10.12368036,0.089375998
2,80.18,-0.383300006,10.12572039,0.089373998
2,80.19,-0.383300006,10.12776043,0.089371997
2,80.2,-0.383300006,10.12980047,0.089369997
2,80.21,-0.383300006,10.13185036,0.089368997
2,80.22,-0.383300006,10.13390026,0.089367998
2,80.23,-0.383300006,10.13595015,0.089366998
2,80.24,-0.383300006,10.13800004,0.089365998
2,80.25,-0.383300006,10.14004993,0.089364998
2,80.26,-0.383300006,10.14209983,0.089363998
2,80.27,-0.383300006,10.14414972,0.089362998
2,80.28,-0.383300006,10.14619961,0.089361999
2,80.29,-0.383300006,10.14824951,0.089360999
2,80.3,-0.383300006,10.1502994,0.089359999
2,80.31,-0.383300006,10.15235946,0.089358999
2,80.32,-0.383300006,10.15441952,0.089357999
2,80.33,-0.383300006,10.15647959,0.089356999
2,80.34,-0.383300006,10.15853965,0.089356
2,80.35,-0.383300006,10.16059971,0.089355
2,80.36,-0.383300006,10.16265978,0.089354
2,80.37,-0.383300006,10.16471984,0.089353
2,80.38,-0.383300006,10.1667799,0.089352
2,80.39,-0.383300006,10.16883997,0.089351
2,80.4,-0.383300006,10.17090003,0.08935
2,80.41,-0.383300006,10.17297001,0.089349
2,80.42,-0.383300006,10.17503999,0.089348
2,80.43,-0.383300006,10.17710997,0.089347001
2,80.44,-0.383300006,10.17917996,0.089346001
2,80.45,-0.383300006,10.18124994,0.089345001
2,80.46,-0.383300006,10.18331992,0.089344001
2,80.47,-0.383300006,10.1853899,0.089343001
2,80.48,-0.383300006,10.18745988,0.089342001
2,80.49,-0.383300006,10.18952986,0.089341001
2,80.5,-0.383300006,10.19159985,0.089340001
2,80.51,-0.383300006,10.19366992,0.089339002
2,80.52,-0.383300006,10.19574,0.089338002
2,80.53,-0.383300006,10.19781008,0.089337002
2,80.54,-0.383300006,10.19988015,0.089336002
2,80.55,-0.383300006,10.20195023,0.089335002
2,80.56,-0.383300006,10.20402031,0.089334002
2,80.57,-0.383300006,10.20609039,0.089333002
2,80.58,-0.383300006,10.20816046,0.089332002
2,80.59,-0.383300006,10.21023054,0.089331002
2,80.6,-0.383300006,10.21230062,0.089330003
2,80.61,-0.383300006,10.21439063,0.089329002
2,80.62,-0.383300006,10.21648064,0.089328001
2,80.63,-0.383300006,10.21857065,0.089327001
2,80.64,-0.383300006,10.22066066,0.089326
2,80.65,-0.383300006,10.22275067,0.089324999
2,80.66,-0.383300006,10.22484067,0.089323999
2,80.67,-0.383300006,10.22693068,0.089322998
2,80.68,-0.383300006,10.22902069,0.089321998
2,80.69,-0.383300006,10.2311107,0.089320997
2,80.7,-0.383300006,10.23320071,0.089319996
2,80.71,-0.383300006,10.23530058,0.089317996
2,80.72,-0.383300006,10.23740044,0.089315997
2,80.73,-0.383300006,10.2395003,0.089313997
2,80.74,-0.383300006,10.24160017,0.089311998
2,80.75,-0.383300006,10.24370003,0.089309998
2,80.76,-0.383300006,10.24579989,0.089307998
2,80.77,-0.383300006,10.24789975,0.089305999
2,80.78,-0.383300006,10.24999962,0.089303999
2,80.79,-0.383300006,10.25209948,0.089301999
2,80.8,-0.383300006,10.25419934,0.0893
2,80.81,-0.383300006,10.25630937,0.089299
2,80.82,-0.383300006,10.25841941,0.089298
2,80.83,-0.383300006,10.26052945,0.089297
2,80.84,-0.383300006,10.26263948,0.089296
2,80.85,-0.383300006,10.26474952,0.089295
2,80.86,-0.383300006,10.26685956,0.089294
2,80.87,-0.383300006,10.26896959,0.089293
2,80.88,-0.383300006,10.27107963,0.089292
2,80.89,-0.383300006,10.27318967,0.089291001
2,80.9,-0.383300006,10.2752997,0.089290001
2,80.91,-0.383300006,10.27741975,0.089289001
2,80.92,-0.383300006,10.2795398,0.089288001
2,80.93,-0.383300006,10.28165985,0.089287001
2,80.94,-0.383300006,10.2837799,0.089286001
2,80.95,-0.383300006,10.28589995,0.089285001
2,80.96,-0.383300006,10.28802001,0.089284001
2,80.97,-0.383300006,10.29014006,0.089283002
2,80.98,-0.383300006,10.29226011,0.089282002
2,80.99,-0.383300006,10.29438016,0.089281002
2,81,-0.383300006,10.29650021,0.089280002
2,81.01,-0.383300006,10.29863018,0.089279002
2,81.02,-0.383300006,10.30076014,0.089278002
2,81.03,-0.383300006,10.30289011,0.089277002
2,81.04,-0.383300006,10.30502008,0.089276002
2,81.05,-0.383300006,10.30715005,0.089275002
2,81.06,-0.383300006,10.30928002,0.089274003
2,81.07,-0.383300006,10.31140999,0.089273003
2,81.08,-0.383300006,10.31353996,0.089272003
2,81.09,-0.383300006,10.31566992,0.089271003
2,81.1,-0.383300006,10.3177999,0.089270003
2,81.11,-0.383300006,10.31994999,0.089269002
2,81.12,-0.383300006,10.32210008,0.089268002
2,81.13,-0.383300006,10.32425017,0.089267001
2,81.14,-0.383300006,10.32640026,0.089266001
2,81.15,-0.383300006,10.32855035,0.089265
2,81.16,-0.383300006,10.33070045,0.089263999
2,81.17,-0.383300006,10.33285054,0.089262999
2,81.18,-0.383300006,10.33500063,0.089261998
2,81.19,-0.383300006,10.33715072,0.089260997
2,81.2,-0.383300006,10.33930081,0.089259997
2,81.21,-0.383300006,10.34145064,0.089258997
2,81.22,-0.383300006,10.34360048,0.089257997
2,81.23,-0.383300006,10.34575031,0.089256997
2,81.24,-0.383300006,10.34790014,0.089255998
2,81.25,-0.383300006,10.35004997,0.089254998
2,81.26,-0.383300006,10.35219981,0.089253998
2,81.27,-0.383300006,10.35434964,0.089252998
2,81.28,-0.383300006,10.35649947,0.089251998
2,81.29,-0.383300006,10.3586493,0.089250998
2,81.3,-0.383300006,10.36079913,0.089249999
2,81.31,-0.383300006,10.36295914,0.089248999
2,81.32,-0.383300006,10.36511915,0.089247999
2,81.33,-0.383300006,10.36727916,0.089246999
2,81.34,-0.383300006,10.36943917,0.089245999
2,81.35,-0.383300006,10.37159918,0.089244999
2,81.36,-0.383300006,10.37375919,0.089243999
2,81.37,-0.383300006,10.3759192,0.089243
2,81.38,-0.383300006,10.37807921,0.089242
2,81.39,-0.383300006,10.38023922,0.089241
2,81.4,-0.383300006,10.38239923,0.08924
2,81.41,-0.383300006,10.38456935,0.089239
2,81.42,-0.383300006,10.38673947,0.089238
2,81.43,-0.383300006,10.38890959,0.089237
2,81.44,-0.383300006,10.3910797,0.089236
2,81.45,-0.383300006,10.39324982,0.089235
2,81.46,-0.383300006,10.39541994,0.089234001
2,81.47,-0.383300006,10.39759006,0.089233001
2,81.48,-0.383300006,10.39976018,0.089232001
2,81.49,-0.383300006,10.4019303,0.089231001
2,81.5,-0.383300006,10.40410042,0.089230001
2,81.51,-0.383300006,10.40627044,0.089229001
2,81.52,-0.383300006,10.40844047,0.089228001
2,81.53,-0.383300006,10.41061049,0.089227001
2,81.54,-0.383300006,10.41278051,0.089226001
2,81.55,-0.383300006,10.41495054,0.089225002
2,81.56,-0.383300006,10.41712056,0.089224002
2,81.57,-0.383300006,10.41929058,0.089223002
2,81.58,-0.383300006,10.42146061,0.089222002
2,81.59,-0.383300006,10.42363063,0.089221002
2,81.6,-0.383300006,10.42580066,0.089220002
2,81.61,-0.383300006,10.42799061,0.089219002
2,81.62,-0.383300006,10.43018057,0.089218002
2,81.63,-0.383300006,10.43237053,0.089217003
2,81.64,-0.383300006,10.43456048,0.089216003
2,81.65,-0.383300006,10.43675044,0.089215003
2,81.66,-0.383300006,10.43894039,0.089214003
2,81.67,-0.383300006,10.44113035,0.089213003
2,81.68,-0.383300006,10.4433203,0.089212003
2,81.69,-0.383300006,10.44551026,0.089211003
2,81.7,-0.383300006,10.44770022,0.089210003
2,81.71,-0.383300006,10.44990012,0.089209003
2,81.72,-0.383300006,10.45210001,0.089208002
2,81.73,-0.383300006,10.45429991,0.089207002
2,81.74,-0.383300006,10.45649981,0.089206001
2,81.75,-0.383300006,10.4586997,0.089205001
2,81.76,-0.383300006,10.4608996,0.089204
2,81.77,-0.383300006,10.4630995,0.089202999
2,81.78,-0.383300006,10.46529939,0.089201999
2,81.79,-0.383300006,10.46749929,0.089200998
2,81.8,-0.383300006,10.46969919,0.089199998
2,81.81,-0.383300006,10.47190926,0.089198998
2,81.82,-0.383300006,10.47411934,0.089197998
2,81.83,-0.383300006,10.47632942,0.089196998
2,81.84,-0.383300006,10.4785395,0.089195998
2,81.85,-0.383300006,10.48074958,0.089194998
2,81.86,-0.383300006,10.48295966,0.089193999
2,81.87,-0.383300006,10.48516974,0.089192999
2,81.88,-0.383300006,10.48737981,0.089191999
2,81.89,-0.383300006,10.48958989,0.089190999
2,81.9,-0.383300006,10.49179997,0.089189999
2,81.91,-0.383300006,10.49401997,0.089188999
2,81.92,-0.383300006,10.49623996,0.089187999
2,81.93,-0.383300006,10.49845996,0.089186999
2,81.94,-0.383300006,10.50067996,0.089185999
2,81.95,-0.383300006,10.50289995,0.089185
2,81.96,-0.383300006,10.50511995,0.089184
2,81.97,-0.383300006,10.50733995,0.089183
2,81.98,-0.383300006,10.50955995,0.089182
2,81.99,-0.383300006,10.51177994,0.089181
2,82,-0.383300006,10.51399994,0.08918
2,82.01,-0.383300006,10.51622995,0.089179
2,82.02,-0.383300006,10.51845996,0.089178
2,82.03,-0.383300006,10.52068997,0.089177001
2,82.04,-0.383300006,10.52291998,0.089176001
2,82.05,-0.383300006,10.52514999,0.089175001
2,82.06,-0.383300006,10.52738,0.089174001
2,82.07,-0.383300006,10.52961001,0.089173001
2,82.08,-0.383300006,10.53184002,0.089172001
2,82.09,-0.383300006,10.53407004,0.089171001
2,82.1,-0.383300006,10.53630005,0.089170001
2,82.11,-0.383300006,10.53853015,0.089169001
2,82.12,-0.383300006,10.54076026,0.089168002
2,82.13,-0.383300006,10.54299036,0.089167002
2,82.14,-0.383300006,10.54522047,0.089166002
2,82.15,-0.383300006,10.54745058,0.089165002
2,82.16,-0.383300006,10.54968068,0.089164002
2,82.17,-0.383300006,10.55191079,0.089163002
2,82.18,-0.383300006,10.55414089,0.089162002
2,82.19,-0.383300006,10.556371,0.089161002
2,82.2,-0.383300006,10.55860111,0.089160003
2,82.21,-0.383300006,10.56085098,0.089159002
2,82.22,-0.383300006,10.56310085,0.089158001
2,82.23,-0.383300006,10.56535071,0.089157001
2,82.24,-0.383300006,10.56760058,0.089156
2,82.25,-0.383300006,10.56985045,0.089155
2,82.26,-0.383300006,10.57210031,0.089153999
2,82.27,-0.383300006,10.57435018,0.089152999
2,82.28,-0.383300006,10.57660004,0.089151998
2,82.29,-0.383300006,10.57884991,0.089150998
2,82.3,-0.383300006,10.58109978,0.089149997
2,82.31,-0.383300006,10.58335973,0.089149997
2,82.32,-0.383300006,10.58561969,0.089149997
2,82.33,-0.383300006,10.58787964,0.089149997
2,82.34,-0.383300006,10.5901396,0.089149997
2,82.35,-0.383300006,10.59239956,0.089149997
2,82.36,-0.383300006,10.59465951,0.089149997
2,82.37,-0.383300006,10.59691947,0.089149997
2,82.38,-0.383300006,10.59917943,0.089149997
2,82.39,-0.383300006,10.60143938,0.089149997
2,82.4,-0.383300006,10.60369934,0.089149997
2,82.41,-0.383300006,10.60595939,0.089148997
2,82.42,-0.383300006,10.60821944,0.089147997
2,82.43,-0.383300006,10.6104795,0.089146997
2,82.44,-0.383300006,10.61273955,0.089145997
2,82.45,-0.383300006,10.6149996,0.089144997
2,82.46,-0.383300006,10.61725965,0.089143998
2,82.47,-0.383300006,10.6195197,0.089142998
2,82.48,-0.383300006,10.62177975,0.089141998
2,82.49,-0.383300006,10.62403981,0.089140998
2,82.5,-0.383300006,10.62629986,0.089139998
2,82.51,-0.383300006,10.62857994,0.089138998
2,82.52,-0.383300006,10.63086002,0.089137998
2,82.53,-0.383300006,10.6331401,0.089136998
2,82.54,-0.383300006,10.63542018,0.089135998
2,82.55,-0.383300006,10.63770026,0.089134999
2,82.56,-0.383300006,10.63998033,0.089133999
2,82.57,-0.383300006,10.64226041,0.089132999
2,82.58,-0.383300006,10.64454049,0.089131999
2,82.59,-0.383300006,10.64682057,0.089130999
2,82.6,-0.383300006,10.64910065,0.089129999
2,82.61,-0.383300006,10.65138064,0.089128999
2,82.62,-0.383300006,10.65366062,0.089127999
2,82.63,-0.383300006,10.6559406,0.089127
2,82.64,-0.383300006,10.65822059,0.089126
2,82.65,-0.383300006,10.66050057,0.089125
2,82.66,-0.383300006,10.66278056,0.089124
2,82.67,-0.383300006,10.66506054,0.089123
2,82.68,-0.383300006,10.66734052,0.089122
2,82.69,-0.383300006,10.66962051,0.089121
2,82.7,-0.383300006,10.67190049,0.08912
2,82.71,-0.383300006,10.67419041,0.089119001
2,82.72,-0.383300006,10.67648033,0.089118001
2,82.73,-0.383300006,10.67877025,0.089117001
2,82.74,-0.383300006,10.68106017,0.089116001
2,82.75,-0.383300006,10.68335009,0.089115001
2,82.76,-0.383300006,10.68564001,0.089114002
2,82.77,-0.383300006,10.68792992,0.089113002
2,82.78,-0.383300006,10.69021984,0.089112002
2,82.79,-0.383300006,10.69250976,0.089111002
2,82.8,-0.383300006,10.69479968,0.089110002
2,82.81,-0.383300006,10.69709969,0.089109002
2,82.82,-0.383300006,10.6993997,0.089108003
2,82.83,-0.383300006,10.70169971,0.089107003
2,82.84,-0.383300006,10.70399972,0.089106003
2,82.85,-0.383300006,10.70629973,0.089105003
2,82.86,-0.383300006,10.70859974,0.089104003
2,82.87,-0.383300006,10.71089976,0.089103003
2,82.88,-0.383300006,10.71319977,0.089102003
2,82.89,-0.383300006,10.71549978,0.089101003
2,82.9,-0.383300006,10.71779979,0.089100003
2,82.91,-0.383300006,10.72011983,0.089100003
2,82.92,-0.383300006,10.72243986,0.089100003
2,82.93,-0.383300006,10.7247599,0.089100003
2,82.94,-0.383300006,10.72707994,0.089100003
2,82.95,-0.383300006,10.72939998,0.089100003
2,82.96,-0.383300006,10.73172002,0.089100003
2,82.97,-0.383300006,10.73404006,0.089100003
2,82.98,-0.383300006,10.7363601,0.089100003
2,82.99,-0.383300006,10.73868014,0.089100003
2,83,-0.383300006,10.74100018,0.089100003
2,83.01,-0.383300006,10.7433102,0.089099003
2,83.02,-0.383300006,10.74562023,0.089098002
2,83.03,-0.383300006,10.74793025,0.089097001
2,83.04,-0.383300006,10.75024028,0.089096001
2,83.05,-0.383300006,10.7525503,0.089095
2,83.06,-0.383300006,10.75486033,0.089094
2,83.07,-0.383300006,10.75717035,0.089092999
2,83.08,-0.383300006,10.75948038,0.089091998
2,83.09,-0.383300006,10.7617904,0.089090998
2,83.1,-0.383300006,10.76410043,0.089089997
2,83.11,-0.383300006,10.76643048,0.089088997
2,83.12,-0.383300006,10.76876054,0.089087997
2,83.13,-0.383300006,10.77109059,0.089086997
2,83.14,-0.383300006,10.77342064,0.089085997
2,83.15,-0.383300006,10.77575069,0.089084998
2,83.16,-0.383300006,10.77808075,0.089083998
2,83.17,-0.383300006,10.7804108,0.089082998
2,83.18,-0.383300006,10.78274085,0.089081998
2,83.19,-0.383300006,10.7850709,0.089080998
2,83.2,-0.383300006,10.78740096,0.089079998
2,83.21,-0.383300006,10.78974075,0.089078998
2,83.22,-0.383300006,10.79208055,0.089077999
2,83.23,-0.383300006,10.79442034,0.089076999
2,83.24,-0.383300006,10.79676013,0.089075999
2,83.25,-0.383300006,10.79909992,0.089074999
2,83.26,-0.383300006,10.80143972,0.089073999
2,83.27,-0.383300006,10.80377951,0.089073
2,83.28,-0.383300006,10.8061193,0.089072
2,83.29,-0.383300006,10.80845909,0.089071
2,83.3,-0.383300006,10.81079889,0.08907
2,83.31,-0.383300006,10.81314896,0.08907
2,83.32,-0.383300006,10.81549904,0.08907
2,83.33,-0.383300006,10.81784912,0.08907
2,83.34,-0.383300006,10.8201992,0.08907
2,83.35,-0.383300006,10.82254928,0.08907
2,83.36,-0.383300006,10.82489936,0.08907
2,83.37,-0.383300006,10.82724944,0.08907
2,83.38,-0.383300006,10.82959952,0.08907
2,83.39,-0.383300006,10.8319496,0.08907
2,83.4,-0.383300006,10.83429968,0.08907
2,83.41,-0.383300006,10.83664967,0.089069
2,83.42,-0.383300006,10.83899965,0.089068
2,83.43,-0.383300006,10.84134964,0.089067
2,83.44,-0.383300006,10.84369962,0.089066
2,83.45,-0.383300006,10.84604961,0.089065001
2,83.46,-0.383300006,10.84839959,0.089064001
2,83.47,-0.383300006,10.85074958,0.089063001
2,83.48,-0.383300006,10.85309956,0.089062001
2,83.49,-0.383300006,10.85544955,0.089061001
2,83.5,-0.383300006,10.85779953,0.089060001
2,83.51,-0.383300006,10.86015962,0.089059001
2,83.52,-0.383300006,10.86251972,0.089058001
2,83.53,-0.383300006,10.86487981,0.089057001
2,83.54,-0.383300006,10.86723991,0.089056002
2,83.55,-0.383300006,10.8696,0.089055002
2,83.56,-0.383300006,10.87196009,0.089054002
2,83.57,-0.383300006,10.87432019,0.089053002
2,83.58,-0.383300006,10.87668028,0.089052002
2,83.59,-0.383300006,10.87904038,0.089051002
2,83.6,-0.383300006,10.88140047,0.089050002
2,83.61,-0.383300006,10.88377048,0.089050002
2,83.62,-0.383300006,10.88614049,0.089050002
2,83.63,-0.383300006,10.88851051,0.089050002
2,83.64,-0.383300006,10.89088052,0.089050002
2,83.65,-0.383300006,10.89325053,0.089050002
2,83.66,-0.383300006,10.89562054,0.089050002
2,83.67,-0.383300006,10.89799056,0.089050002
2,83.68,-0.383300006,10.90036057,0.089050002
2,83.69,-0.383300006,10.90273058,0.089050002
2,83.7,-0.383300006,10.9051006,0.089050002
2,83.71,-0.383300006,10.90748044,0.089049002
2,83.72,-0.383300006,10.90986028,0.089048003
2,83.73,-0.383300006,10.91224013,0.089047003
2,83.74,-0.383300006,10.91461997,0.089046003
2,83.75,-0.383300006,10.91699982,0.089045003
2,83.76,-0.383300006,10.91937966,0.089044003
2,83.77,-0.383300006,10.92175951,0.089043003
2,83.78,-0.383300006,10.92413935,0.089042004
2,83.79,-0.383300006,10.92651919,0.089041004
2,83.8,-0.383300006,10.92889904,0.089040004
2,83.81,-0.383300006,10.93127907,0.089039003
2,83.82,-0.383300006,10.93365909,0.089038003
2,83.83,-0.383300006,10.93603912,0.089037002
2,83.84,-0.383300006,10.93841914,0.089036002
2,83.85,-0.383300006,10.94079917,0.089035001
2,83.86,-0.383300006,10.94317919,0.089034
2,83.87,-0.383300006,10.94555922,0.089033
2,83.88,-0.383300006,10.94793925,0.089031999
2,83.89,-0.383300006,10.95031927,0.089030998
2,83.9,-0.383300006,10.9526993,0.089029998
2,83.91,-0.383300006,10.95509935,0.089029998
2,83.92,-0.383300006,10.9574994,0.089029998
2,83.93,-0.383300006,10.95989946,0.089029998
2,83.94,-0.383300006,10.96229951,0.089029998
2,83.95,-0.383300006,10.96469956,0.089029998
2,83.96,-0.383300006,10.96709962,0.089029998
2,83.97,-0.383300006,10.96949967,0.089029998
2,83.98,-0.383300006,10.97189972,0.089029998
2,83.99,-0.383300006,10.97429978,0.089029998
2,84,-0.383300006,10.97669983,0.089029998
2,84.01,-0.383300006,10.97909988,0.089028998
2,84.02,-0.383300006,10.98149994,0.089027998
2,84.03,-0.383300006,10.98389999,0.089026998
2,84.04,-0.383300006,10.98630004,0.089025998
2,84.05,-0.383300006,10.9887001,0.089024998
2,84.06,-0.383300006,10.99110015,0.089023998
2,84.07,-0.383300006,10.9935002,0.089022998
2,84.08,-0.383300006,10.99590026,0.089021999
2,84.09,-0.383300006,10.99830031,0.089020999
2,84.1,-0.383300006,11.00070037,0.089019999
2,84.11,-0.383300006,11.00311043,0.089019999
2,84.12,-0.383300006,11.0055205,0.089019999
2,84.13,-0.383300006,11.00793057,0.089019999
2,84.14,-0.383300006,11.01034063,0.089019999
2,84.15,-0.383300006,11.0127507,0.089019999
2,84.16,-0.383300006,11.01516077,0.089019999
2,84.17,-0.383300006,11.01757084,0.089019999
2,84.18,-0.383300006,11.0199809,0.089019999
2,84.19,-0.383300006,11.02239097,0.089019999
2,84.2,-0.383300006,11.02480104,0.089019999
2,84.21,-0.383300006,11.02721082,0.089018999
2,84.22,-0.383300006,11.02962061,0.089017999
2,84.23,-0.383300006,11.0320304,0.089016999
2,84.24,-0.383300006,11.03444019,0.089015999
2,84.25,-0.383300006,11.03684998,0.089015
2,84.26,-0.383300006,11.03925976,0.089014
2,84.27,-0.383300006,11.04166955,0.089013
2,84.28,-0.383300006,11.04407934,0.089012
2,84.29,-0.383300006,11.04648913,0.089011
2,84.3,-0.383300006,11.04889892,0.089010001
2,84.31,-0.383300006,11.05131899,0.08901
2,84.32,-0.383300006,11.05373907,0.08901
2,84.33,-0.383300006,11.05615916,0.08901
2,84.34,-0.383300006,11.05857924,0.08901
2,84.35,-0.383300006,11.06099932,0.08901
2,84.36,-0.383300006,11.0634194,0.08901
2,84.37,-0.383300006,11.06583948,0.08901
2,84.38,-0.383300006,11.06825956,0.08901
2,84.39,-0.383300006,11.07067964,0.08901
2,84.4,-0.383300006,11.07309972,0.08901
2,84.41,-0.383300006,11.07552972,0.089009001
2,84.42,-0.383300006,11.07795972,0.089008001
2,84.43,-0.383300006,11.08038972,0.089007001
2,84.44,-0.383300006,11.08281972,0.089006001
2,84.45,-0.383300006,11.08524972,0.089005001
2,84.46,-0.383300006,11.08767972,0.089004001
2,84.47,-0.383300006,11.09010971,0.089003001
2,84.48,-0.383300006,11.09253971,0.089002001
2,84.49,-0.383300006,11.09496971,0.089001001
2,84.5,-0.383300006,11.09739971,0.089000002
2,84.51,-0.383300006,11.09983982,0.089000002
2,84.52,-0.383300006,11.10227993,0.089000002
2,84.53,-0.383300006,11.10472004,0.089000002
2,84.54,-0.383300006,11.10716015,0.089000002
2,84.55,-0.383300006,11.10960025,0.089000002
2,84.56,-0.383300006,11.11204036,0.089000002
2,84.57,-0.383300006,11.11448047,0.089000002
2,84.58,-0.383300006,11.11692058,0.089000002
2,84.59,-0.383300006,11.11936069,0.089000002
2,84.6,-0.383300006,11.1218008,0.089000001
2,84.61,-0.383300006,11.12424081,0.088999002
2,84.62,-0.383300006,11.12668082,0.088998002
2,84.63,-0.383300006,11.12912083,0.088997002
2,84.64,-0.383300006,11.13156085,0.088996002
2,84.65,-0.383300006,11.13400086,0.088995002
2,84.66,-0.383300006,11.13644087,0.088994002
2,84.67,-0.383300006,11.13888089,0.088993002
2,84.68,-0.383300006,11.1413209,0.088992002
2,84.69,-0.383300006,11.14376091,0.088991002
2,84.7,-0.383300006,11.14620093,0.088990003
2,84.71,-0.383300006,11.14865077,0.088990003
2,84.72,-0.383300006,11.15110061,0.088990003
2,84.73,-0.383300006,11.15355045,0.088990003
2,84.74,-0.383300006,11.15600029,0.088990003
2,84.75,-0.383300006,11.15845013,0.088990003
2,84.76,-0.383300006,11.16089997,0.088990003
2,84.77,-0.383300006,11.16334981,0.088990003
2,84.78,-0.383300006,11.16579965,0.088990003
2,84.79,-0.383300006,11.16824949,0.088990003
2,84.8,-0.383300006,11.17069933,0.088990003
2,84.81,-0.383300006,11.17314935,0.088990003
2,84.82,-0.383300006,11.17559938,0.088990003
2,84.83,-0.383300006,11.17804941,0.088990003
2,84.84,-0.383300006,11.18049943,0.088990003
2,84.85,-0.383300006,11.18294946,0.088990003
2,84.86,-0.383300006,11.18539949,0.088990003
2,84.87,-0.383300006,11.18784951,0.088990003
2,84.88,-0.383300006,11.19029954,0.088990003
2,84.89,-0.383300006,11.19274957,0.088990003
2,84.9,-0.383300006,11.19519959,0.088990003
2,84.91,-0.383300006,11.19765963,0.088989002
2,84.92,-0.383300006,11.20011967,0.088988002
2,84.93,-0.383300006,11.20257971,0.088987001
2,84.94,-0.383300006,11.20503975,0.088986001
2,84.95,-0.383300006,11.20749979,0.088985
2,84.96,-0.383300006,11.20995983,0.088983999
2,84.97,-0.383300006,11.21241987,0.088982999
2,84.98,-0.383300006,11.21487992,0.088981998
2,84.99,-0.383300006,11.21733996,0.088980997
2,85,-0.383300006,11.2198,0.088979997
2,85.01,-0.383300006,11.22226004,0.088979997
2,85.02,-0.383300006,11.22472008,0.088979997
2,85.03,-0.383300006,11.22718012,0.088979997
2,85.04,-0.383300006,11.22964016,0.088979997
2,85.05,-0.383300006,11.2321002,0.088979997
2,85.06,-0.383300006,11.23456024,0.088979997
2,85.07,-0.383300006,11.23702028,0.088979997
2,85.08,-0.383300006,11.23948032,0.088979997
2,85.09,-0.383300006,11.24194036,0.088979997
2,85.1,-0.383300006,11.2444004,0.088979997
2,85.11,-0.383300006,11.24687046,0.088978997
2,85.12,-0.383300006,11.24934051,0.088977997
2,85.13,-0.383300006,11.25181056,0.088976997
2,85.14,-0.383300006,11.25428062,0.088975997
2,85.15,-0.383300006,11.25675067,0.088974997
2,85.16,-0.383300006,11.25922073,0.088973997
2,85.17,-0.383300006,11.26169078,0.088972997
2,85.18,-0.383300006,11.26416084,0.088971998
2,85.19,-0.383300006,11.26663089,0.088970998
2,85.2,-0.383300006,11.26910095,0.088969998
2,85.21,-0.383300006,11.27158073,0.088969998
2,85.22,-0.383300006,11.27406051,0.088969998
2,85.23,-0.383300006,11.2765403,0.088969998
2,85.24,-0.383300006,11.27902008,0.088969998
2,85.25,-0.383300006,11.28149986,0.088969998
2,85.26,-0.383300006,11.28397965,0.088969998
2,85.27,-0.383300006,11.28645943,0.088969998
2,85.28,-0.383300006,11.28893921,0.088969998
2,85.29,-0.383300006,11.291419,0.088969998
2,85.3,-0.383300006,11.29389878,0.088969998
2,85.31,-0.383300006,11.29637885,0.088969998
2,85.32,-0.383300006,11.29885892,0.088969998
2,85.33,-0.383300006,11.30133898,0.088969998
2,85.34,-0.383300006,11.30381905,0.088969998
2,85.35,-0.383300006,11.30629912,0.088969998
2,85.36,-0.383300006,11.30877919,0.088969998
2,85.37,-0.383300006,11.31125926,0.088969998
2,85.38,-0.383300006,11.31373932,0.088969998
2,85.39,-0.383300006,11.31621939,0.088969998
2,85.4,-0.383300006,11.31869946,0.088969998
2,85.41,-0.383300006,11.32117953,0.088969998
2,85.42,-0.383300006,11.32365959,0.088969998
2,85.43,-0.383300006,11.32613966,0.088969998
2,85.44,-0.383300006,11.32861973,0.088969998
2,85.45,-0.383300006,11.3310998,0.088969998
2,85.46,-0.383300006,11.33357987,0.088969998
2,85.47,-0.383300006,11.33605993,0.088969998
2,85.48,-0.383300006,11.33854,0.088969998
2,85.49,-0.383300006,11.34102007,0.088969998
2,85.5,-0.383300006,11.34350014,0.088969998
2,85.51,-0.383300006,11.34599012,0.088968998
2,85.52,-0.383300006,11.34848011,0.088967998
2,85.53,-0.383300006,11.3509701,0.088966998
2,85.54,-0.383300006,11.35346008,0.088965999
2,85.55,-0.383300006,11.35595007,0.088964999
2,85.56,-0.383300006,11.35844006,0.088963999
2,85.57,-0.383300006,11.36093004,0.088962999
2,85.58,-0.383300006,11.36342003,0.088961999
2,85.59,-0.383300006,11.36591001,0.088960999
2,85.6,-0.383300006,11.3684,0.088959999
2,85.61,-0.383300006,11.3709001,0.088959999
